Invoice ID,Date,Time,Store ID,Region,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax,Total,Payment,COGS,Gross Margin %,Gross Income
INV-1376,2022-11-27,10:45:00,S007,West,Ahmedabad,Member,Male,Groceries,480.31,1,24.02,504.33,Cash,480.31,5.0,24.02
INV-1377,2022-06-20,16:52:00,S007,South,Chennai,Member,Female,Sports,215.32,10,107.66,2260.86,Cash,2153.2,5.0,107.66
INV-1378,2022-05-11,17:58:00,S002,West,Mumbai,Normal,Female,Sports,286.72,7,100.35,2107.39,E-wallet,2007.04,5.0,100.35
INV-1379,2022-11-10,09:06:00,S008,South,Bangalore,Normal,Male,Home Decor,111.49,3,16.72,351.19,Cash,334.47,5.0,16.72
INV-1380,2022-06-27,09:52:00,S001,South,Bangalore,Normal,Female,Clothing,148.99,8,59.6,1251.52,Credit Card,1191.92,5.0,59.6
INV-1381,2022-01-21,18:19:00,S007,North,Delhi,Member,Female,Home Decor,491.49,5,122.87,2580.32,Credit Card,2457.45,5.0,122.87
INV-1382,2022-05-13,16:32:00,S001,West,Mumbai,Member,Male,Home Decor,210.92,4,42.18,885.86,E-wallet,843.68,5.0,42.18
INV-1383,2022-12-06,21:23:00,S008,North,Chandigarh,Member,Female,Electronics,195.13,3,29.27,614.66,Cash,585.39,5.0,29.27
INV-1384,2022-05-28,18:26:00,S007,East,Kolkata,Member,Female,Groceries,104.34,6,31.3,657.34,E-wallet,626.04,5.0,31.3
INV-1385,2022-02-11,10:50:00,S007,West,Mumbai,Normal,Female,Sports,29.0,3,4.35,91.35,Credit Card,87.0,5.0,4.35
INV-1386,2022-07-03,13:21:00,S005,North,Chandigarh,Member,Female,Electronics,64.41,1,3.22,67.63,Cash,64.41,5.0,3.22
INV-1387,2022-01-25,14:44:00,S009,North,Lucknow,Normal,Female,Sports,19.46,5,4.87,102.17,E-wallet,97.3,5.0,4.87
INV-1388,2022-03-10,12:55:00,S004,North,Lucknow,Normal,Female,Groceries,363.97,5,90.99,1910.84,Cash,1819.85,5.0,90.99
INV-1389,2022-09-03,11:14:00,S007,West,Ahmedabad,Normal,Male,Groceries,281.84,6,84.55,1775.59,Credit Card,1691.04,5.0,84.55
INV-1390,2022-06-15,18:42:00,S004,West,Pune,Normal,Female,Clothing,41.87,10,20.94,439.64,Cash,418.7,5.0,20.94
INV-1391,2022-11-30,16:15:00,S010,West,Pune,Member,Female,Books,112.71,4,22.54,473.38,Credit Card,450.84,5.0,22.54
INV-1392,2022-03-16,20:12:00,S003,South,Hyderabad,Normal,Male,Electronics,10.66,9,4.8,100.74,E-wallet,95.94,5.0,4.8
INV-1393,2022-06-27,21:41:00,S006,North,Lucknow,Normal,Male,Clothing,198.23,1,9.91,208.14,E-wallet,198.23,5.0,9.91
INV-1394,2022-10-01,19:50:00,S003,West,Ahmedabad,Normal,Female,Sports,354.27,7,123.99,2603.88,Credit Card,2479.89,5.0,123.99
INV-1395,2022-02-17,15:36:00,S009,East,Patna,Member,Female,Home Decor,154.78,10,77.39,1625.19,Credit Card,1547.8,5.0,77.39
INV-1396,2022-05-03,15:58:00,S007,South,Bangalore,Normal,Female,Home Decor,337.93,5,84.48,1774.13,E-wallet,1689.65,5.0,84.48
INV-1397,2022-05-17,16:40:00,S003,West,Ahmedabad,Member,Female,Sports,137.04,2,13.7,287.78,Credit Card,274.08,5.0,13.7
INV-1398,2022-09-13,16:51:00,S010,South,Chennai,Member,Female,Groceries,315.08,6,94.52,1985.0,Cash,1890.48,5.0,94.52
INV-1399,2022-02-26,09:53:00,S005,East,Bhubaneswar,Normal,Female,Sports,247.47,8,98.99,2078.75,E-wallet,1979.76,5.0,98.99
INV-1400,2022-12-26,15:20:00,S002,East,Kolkata,Member,Female,Clothing,279.36,5,69.84,1466.64,Credit Card,1396.8,5.0,69.84
INV-1401,2022-09-22,13:59:00,S002,North,Chandigarh,Normal,Female,Clothing,452.27,10,226.13,4748.83,E-wallet,4522.7,5.0,226.13
INV-1402,2022-10-11,12:16:00,S007,North,Lucknow,Normal,Female,Groceries,174.48,7,61.07,1282.43,E-wallet,1221.36,5.0,61.07
INV-1403,2022-06-12,10:15:00,S005,West,Mumbai,Normal,Male,Groceries,64.9,3,9.74,204.44,Cash,194.7,5.0,9.74
INV-1404,2022-06-02,20:37:00,S006,South,Bangalore,Member,Female,Home Decor,386.39,8,154.56,3245.68,E-wallet,3091.12,5.0,154.56
INV-1405,2022-07-09,12:16:00,S010,South,Chennai,Normal,Female,Books,462.82,2,46.28,971.92,E-wallet,925.64,5.0,46.28
INV-1406,2022-03-12,12:05:00,S004,East,Patna,Member,Male,Groceries,268.05,4,53.61,1125.81,E-wallet,1072.2,5.0,53.61
INV-1407,2022-06-16,17:01:00,S009,North,Lucknow,Member,Female,Books,46.03,2,4.6,96.66,E-wallet,92.06,5.0,4.6
INV-1408,2022-07-05,13:35:00,S003,East,Kolkata,Member,Female,Groceries,359.0,8,143.6,3015.6,Cash,2872.0,5.0,143.6
INV-1409,2022-07-28,10:50:00,S002,East,Patna,Normal,Female,Sports,62.23,7,21.78,457.39,Cash,435.61,5.0,21.78
INV-1410,2022-03-21,15:16:00,S005,West,Mumbai,Member,Female,Electronics,255.78,1,12.79,268.57,E-wallet,255.78,5.0,12.79
INV-1411,2022-10-21,13:50:00,S001,East,Patna,Member,Male,Home Decor,25.52,2,2.55,53.59,Cash,51.04,5.0,2.55
INV-1412,2022-11-27,17:15:00,S006,South,Bangalore,Member,Female,Groceries,320.1,4,64.02,1344.42,E-wallet,1280.4,5.0,64.02
INV-1413,2022-02-19,11:26:00,S001,West,Ahmedabad,Normal,Male,Books,216.18,7,75.66,1588.92,Credit Card,1513.26,5.0,75.66
INV-1414,2022-05-14,15:40:00,S004,West,Pune,Member,Female,Clothing,243.8,2,24.38,511.98,E-wallet,487.6,5.0,24.38
INV-1415,2022-09-26,15:10:00,S003,East,Kolkata,Normal,Female,Groceries,226.6,2,22.66,475.86,E-wallet,453.2,5.0,22.66
INV-1416,2022-09-08,12:51:00,S002,West,Mumbai,Member,Female,Groceries,318.18,3,47.73,1002.27,E-wallet,954.54,5.0,47.73
INV-1417,2022-06-20,19:44:00,S001,South,Chennai,Normal,Female,Electronics,327.74,10,163.87,3441.27,Cash,3277.4,5.0,163.87
INV-1418,2022-11-17,14:53:00,S003,South,Hyderabad,Normal,Female,Clothing,266.26,8,106.5,2236.58,Cash,2130.08,5.0,106.5
INV-1419,2022-07-01,15:41:00,S003,North,Delhi,Normal,Male,Sports,360.19,1,18.01,378.2,Cash,360.19,5.0,18.01
INV-1420,2022-03-20,13:11:00,S007,South,Chennai,Normal,Female,Home Decor,15.61,4,3.12,65.56,Cash,62.44,5.0,3.12
INV-1421,2022-12-21,12:38:00,S010,North,Delhi,Normal,Male,Clothing,407.27,4,81.45,1710.53,Cash,1629.08,5.0,81.45
INV-1422,2022-08-15,21:42:00,S004,West,Mumbai,Normal,Female,Electronics,440.0,3,66.0,1386.0,Cash,1320.0,5.0,66.0
INV-1423,2022-05-06,17:23:00,S010,West,Mumbai,Normal,Male,Home Decor,402.84,2,40.28,845.96,E-wallet,805.68,5.0,40.28
INV-1424,2022-03-22,14:38:00,S001,West,Ahmedabad,Member,Male,Sports,312.27,10,156.13,3278.83,Credit Card,3122.7,5.0,156.13
INV-1425,2022-04-22,14:57:00,S010,South,Bangalore,Member,Male,Books,116.2,10,58.1,1220.1,Credit Card,1162.0,5.0,58.1
INV-1426,2022-07-28,21:09:00,S003,North,Delhi,Normal,Female,Books,283.41,9,127.53,2678.22,E-wallet,2550.69,5.0,127.53
INV-1427,2022-11-29,17:59:00,S001,North,Delhi,Member,Male,Books,213.29,5,53.32,1119.77,Credit Card,1066.45,5.0,53.32
INV-1428,2022-03-03,16:22:00,S001,West,Pune,Normal,Female,Clothing,157.84,4,31.57,662.93,Credit Card,631.36,5.0,31.57
INV-1429,2022-05-02,18:19:00,S001,North,Delhi,Normal,Female,Sports,38.15,2,3.81,80.11,E-wallet,76.3,5.0,3.81
INV-1430,2022-02-16,17:40:00,S003,South,Bangalore,Normal,Male,Electronics,83.96,6,25.19,528.95,Cash,503.76,5.0,25.19
INV-1431,2022-01-21,16:11:00,S005,West,Ahmedabad,Normal,Male,Groceries,34.4,4,6.88,144.48,E-wallet,137.6,5.0,6.88
INV-1432,2022-07-03,19:59:00,S001,East,Kolkata,Normal,Male,Sports,70.86,2,7.09,148.81,E-wallet,141.72,5.0,7.09
INV-1433,2022-01-18,17:15:00,S004,North,Chandigarh,Member,Female,Home Decor,448.76,10,224.38,4711.98,Cash,4487.6,5.0,224.38
INV-1434,2022-04-03,14:44:00,S004,East,Patna,Normal,Male,Groceries,380.55,5,95.14,1997.89,Credit Card,1902.75,5.0,95.14
INV-1435,2022-07-15,11:02:00,S009,West,Ahmedabad,Member,Male,Clothing,33.04,6,9.91,208.15,E-wallet,198.24,5.0,9.91
INV-1436,2022-12-11,09:59:00,S004,South,Chennai,Member,Male,Electronics,356.99,9,160.65,3373.56,Cash,3212.91,5.0,160.65
INV-1437,2022-09-13,21:52:00,S009,North,Chandigarh,Normal,Female,Home Decor,83.06,5,20.77,436.07,E-wallet,415.3,5.0,20.77
INV-1438,2022-02-23,12:47:00,S010,West,Ahmedabad,Normal,Female,Clothing,30.39,5,7.6,159.55,E-wallet,151.95,5.0,7.6
INV-1439,2022-10-14,18:55:00,S002,South,Bangalore,Member,Male,Groceries,201.06,10,100.53,2111.13,Cash,2010.6,5.0,100.53
INV-1440,2022-01-18,14:33:00,S005,East,Bhubaneswar,Normal,Female,Books,397.3,7,139.06,2920.16,Cash,2781.1,5.0,139.06
INV-1441,2022-01-06,10:23:00,S008,East,Kolkata,Member,Male,Sports,38.38,1,1.92,40.3,Credit Card,38.38,5.0,1.92
INV-1442,2022-06-15,19:34:00,S008,East,Patna,Member,Female,Electronics,375.16,8,150.06,3151.34,Cash,3001.28,5.0,150.06
INV-1443,2022-07-03,17:16:00,S002,North,Chandigarh,Member,Male,Clothing,57.69,7,20.19,424.02,Cash,403.83,5.0,20.19
INV-1444,2022-09-04,17:23:00,S005,South,Chennai,Normal,Female,Groceries,166.11,6,49.83,1046.49,E-wallet,996.66,5.0,49.83
INV-1445,2022-03-20,19:22:00,S005,North,Delhi,Normal,Male,Clothing,59.45,9,26.75,561.8,E-wallet,535.05,5.0,26.75
INV-1446,2022-10-21,21:43:00,S009,West,Mumbai,Member,Female,Groceries,480.13,9,216.06,4537.23,Cash,4321.17,5.0,216.06
INV-1447,2022-10-28,19:33:00,S003,North,Chandigarh,Member,Male,Clothing,60.17,3,9.03,189.54,Credit Card,180.51,5.0,9.03
INV-1448,2022-02-08,21:33:00,S007,West,Mumbai,Member,Male,Home Decor,436.78,6,131.03,2751.71,E-wallet,2620.68,5.0,131.03
INV-1449,2022-05-20,19:05:00,S003,North,Delhi,Member,Male,Clothing,87.48,8,34.99,734.83,Credit Card,699.84,5.0,34.99
INV-1450,2022-11-04,11:58:00,S002,South,Chennai,Member,Female,Books,46.84,10,23.42,491.82,Credit Card,468.4,5.0,23.42
INV-1451,2022-01-28,09:43:00,S002,West,Pune,Member,Male,Electronics,139.2,9,62.64,1315.44,Cash,1252.8,5.0,62.64
INV-1452,2022-12-06,14:01:00,S001,East,Kolkata,Normal,Female,Sports,268.42,5,67.11,1409.21,Cash,1342.1,5.0,67.11
INV-1453,2022-11-12,12:34:00,S001,East,Patna,Normal,Male,Groceries,389.04,8,155.62,3267.94,E-wallet,3112.32,5.0,155.62
INV-1454,2022-11-26,21:56:00,S008,West,Pune,Member,Male,Groceries,466.23,4,93.25,1958.17,Credit Card,1864.92,5.0,93.25
INV-1455,2022-01-13,09:28:00,S004,West,Pune,Member,Female,Sports,380.48,2,38.05,799.01,Credit Card,760.96,5.0,38.05
INV-1456,2022-07-24,15:18:00,S007,South,Hyderabad,Normal,Female,Home Decor,301.52,6,90.46,1899.58,Credit Card,1809.12,5.0,90.46
INV-1457,2022-04-02,16:42:00,S002,North,Delhi,Normal,Female,Clothing,177.52,9,79.88,1677.56,Credit Card,1597.68,5.0,79.88
INV-1458,2022-11-03,11:40:00,S006,East,Bhubaneswar,Member,Male,Books,117.75,5,29.44,618.19,Cash,588.75,5.0,29.44
INV-1459,2022-09-26,18:41:00,S002,North,Chandigarh,Normal,Female,Groceries,217.05,7,75.97,1595.32,Cash,1519.35,5.0,75.97
INV-1460,2022-01-29,15:09:00,S010,West,Ahmedabad,Member,Male,Books,85.23,4,17.05,357.97,Credit Card,340.92,5.0,17.05
INV-1461,2022-04-30,14:52:00,S003,West,Ahmedabad,Member,Female,Books,211.96,9,95.38,2003.02,Cash,1907.64,5.0,95.38
INV-1462,2022-07-17,21:17:00,S008,West,Mumbai,Normal,Female,Groceries,135.31,5,33.83,710.38,Cash,676.55,5.0,33.83
INV-1463,2022-10-01,18:57:00,S004,South,Chennai,Member,Female,Books,83.35,3,12.5,262.55,Cash,250.05,5.0,12.5
INV-1464,2022-09-07,13:35:00,S002,West,Pune,Normal,Female,Home Decor,88.97,5,22.24,467.09,E-wallet,444.85,5.0,22.24
INV-1465,2022-01-20,11:16:00,S005,East,Bhubaneswar,Normal,Female,Sports,429.18,1,21.46,450.64,Credit Card,429.18,5.0,21.46
INV-1466,2022-08-31,17:04:00,S010,West,Pune,Normal,Female,Electronics,202.82,9,91.27,1916.65,Cash,1825.38,5.0,91.27
INV-1467,2022-04-18,19:04:00,S009,East,Bhubaneswar,Member,Female,Sports,340.22,5,85.06,1786.16,E-wallet,1701.1,5.0,85.06
INV-1468,2022-09-17,10:36:00,S007,East,Patna,Normal,Female,Electronics,450.67,5,112.67,2366.02,Cash,2253.35,5.0,112.67
INV-1469,2022-04-06,10:13:00,S006,East,Kolkata,Normal,Female,Home Decor,94.32,9,42.44,891.32,Cash,848.88,5.0,42.44
INV-1470,2022-12-24,11:32:00,S002,West,Pune,Normal,Female,Books,78.44,8,31.38,658.9,Cash,627.52,5.0,31.38
INV-1471,2022-07-17,09:09:00,S010,East,Patna,Member,Male,Books,484.3,10,242.15,5085.15,Cash,4843.0,5.0,242.15
INV-1472,2022-11-29,17:04:00,S006,South,Chennai,Member,Female,Clothing,466.78,9,210.05,4411.07,Cash,4201.02,5.0,210.05
INV-1473,2022-04-14,19:56:00,S003,South,Bangalore,Member,Male,Home Decor,442.2,3,66.33,1392.93,Credit Card,1326.6,5.0,66.33
INV-1474,2022-02-10,19:45:00,S002,North,Chandigarh,Member,Male,Clothing,408.19,1,20.41,428.6,Credit Card,408.19,5.0,20.41
INV-1475,2022-03-12,10:09:00,S002,South,Chennai,Normal,Female,Books,470.15,2,47.02,987.32,Credit Card,940.3,5.0,47.02
INV-1476,2022-04-09,15:27:00,S002,East,Patna,Member,Female,Clothing,152.22,6,45.67,958.99,E-wallet,913.32,5.0,45.67
INV-1477,2022-02-15,15:13:00,S006,South,Bangalore,Normal,Female,Electronics,147.71,6,44.31,930.57,E-wallet,886.26,5.0,44.31
INV-1478,2022-02-08,09:49:00,S006,West,Mumbai,Member,Female,Electronics,390.68,5,97.67,2051.07,Credit Card,1953.4,5.0,97.67
INV-1479,2022-10-30,13:38:00,S008,East,Kolkata,Member,Male,Groceries,152.41,4,30.48,640.12,Cash,609.64,5.0,30.48
INV-1480,2022-02-08,12:29:00,S008,North,Lucknow,Member,Male,Books,135.25,5,33.81,710.06,E-wallet,676.25,5.0,33.81
INV-1481,2022-01-10,12:10:00,S007,East,Patna,Normal,Female,Groceries,48.7,2,4.87,102.27,E-wallet,97.4,5.0,4.87
INV-1482,2022-05-07,12:27:00,S004,West,Mumbai,Member,Female,Electronics,93.78,6,28.13,590.81,E-wallet,562.68,5.0,28.13
INV-1483,2022-02-20,11:53:00,S003,East,Bhubaneswar,Member,Female,Clothing,341.29,2,34.13,716.71,Credit Card,682.58,5.0,34.13
INV-1484,2022-11-24,16:30:00,S005,South,Chennai,Member,Male,Electronics,62.41,7,21.84,458.71,E-wallet,436.87,5.0,21.84
INV-1485,2022-08-27,19:28:00,S003,North,Delhi,Member,Female,Clothing,349.32,10,174.66,3667.86,Credit Card,3493.2,5.0,174.66
INV-1486,2022-04-18,11:25:00,S003,South,Bangalore,Member,Female,Clothing,239.09,6,71.73,1506.27,E-wallet,1434.54,5.0,71.73
INV-1487,2022-07-26,12:00:00,S005,North,Delhi,Member,Female,Home Decor,120.38,6,36.11,758.39,Credit Card,722.28,5.0,36.11
INV-1488,2022-12-05,20:57:00,S007,West,Ahmedabad,Normal,Female,Books,219.08,1,10.95,230.03,E-wallet,219.08,5.0,10.95
INV-1489,2022-09-15,11:12:00,S002,East,Kolkata,Normal,Male,Home Decor,419.26,1,20.96,440.22,Credit Card,419.26,5.0,20.96
INV-1490,2022-04-28,09:43:00,S004,North,Delhi,Normal,Female,Home Decor,29.68,6,8.9,186.98,Cash,178.08,5.0,8.9
INV-1491,2022-12-26,13:33:00,S010,East,Patna,Normal,Female,Home Decor,103.76,3,15.56,326.84,Credit Card,311.28,5.0,15.56
INV-1492,2022-08-27,19:56:00,S002,South,Hyderabad,Member,Female,Groceries,234.7,3,35.2,739.3,E-wallet,704.1,5.0,35.2
INV-1493,2022-05-04,13:13:00,S010,East,Patna,Normal,Male,Home Decor,451.02,9,202.96,4262.14,E-wallet,4059.18,5.0,202.96
INV-1494,2022-06-16,15:54:00,S006,South,Hyderabad,Member,Male,Groceries,330.91,1,16.55,347.46,Cash,330.91,5.0,16.55
INV-1495,2022-12-11,19:24:00,S002,East,Kolkata,Member,Female,Groceries,190.47,7,66.66,1399.95,E-wallet,1333.29,5.0,66.66
INV-1496,2022-09-06,20:12:00,S009,North,Lucknow,Member,Male,Clothing,216.84,9,97.58,2049.14,E-wallet,1951.56,5.0,97.58
INV-1497,2022-07-29,21:07:00,S005,North,Chandigarh,Normal,Female,Groceries,389.27,6,116.78,2452.4,E-wallet,2335.62,5.0,116.78
INV-1498,2022-10-27,11:45:00,S005,East,Bhubaneswar,Normal,Female,Electronics,440.68,7,154.24,3239.0,E-wallet,3084.76,5.0,154.24
INV-1499,2022-05-26,20:43:00,S005,South,Bangalore,Normal,Male,Clothing,54.27,1,2.71,56.98,E-wallet,54.27,5.0,2.71
INV-1500,2022-05-28,19:59:00,S002,North,Lucknow,Member,Male,Clothing,257.47,5,64.37,1351.72,Credit Card,1287.35,5.0,64.37
INV-1501,2022-05-11,09:37:00,S003,East,Kolkata,Normal,Male,Sports,355.11,9,159.8,3355.79,Cash,3195.99,5.0,159.8
INV-1502,2022-11-20,20:02:00,S008,East,Kolkata,Normal,Male,Sports,212.05,2,21.21,445.31,E-wallet,424.1,5.0,21.21
INV-1503,2022-05-17,10:28:00,S001,West,Pune,Normal,Female,Electronics,275.89,10,137.94,2896.84,Credit Card,2758.9,5.0,137.94
INV-1504,2022-04-25,21:10:00,S010,South,Chennai,Member,Female,Sports,272.8,8,109.12,2291.52,E-wallet,2182.4,5.0,109.12
INV-1505,2022-07-28,18:36:00,S008,North,Chandigarh,Normal,Female,Groceries,47.97,6,14.39,302.21,E-wallet,287.82,5.0,14.39
INV-1506,2022-08-14,19:48:00,S006,East,Bhubaneswar,Member,Male,Home Decor,264.91,1,13.25,278.16,Cash,264.91,5.0,13.25
INV-1507,2022-01-05,21:58:00,S009,South,Chennai,Member,Female,Clothing,226.99,1,11.35,238.34,Credit Card,226.99,5.0,11.35
INV-1508,2022-12-11,21:05:00,S003,West,Pune,Member,Male,Clothing,469.13,5,117.28,2462.93,Cash,2345.65,5.0,117.28
INV-1509,2022-08-29,14:20:00,S009,East,Patna,Normal,Female,Electronics,474.07,1,23.7,497.77,Credit Card,474.07,5.0,23.7
INV-1510,2022-10-16,12:33:00,S005,East,Kolkata,Member,Male,Sports,435.34,10,217.67,4571.07,E-wallet,4353.4,5.0,217.67
INV-1511,2022-10-03,19:10:00,S004,West,Pune,Normal,Female,Groceries,411.79,3,61.77,1297.14,Cash,1235.37,5.0,61.77
INV-1512,2022-01-20,10:36:00,S002,North,Lucknow,Normal,Female,Home Decor,96.35,3,14.45,303.5,Credit Card,289.05,5.0,14.45
INV-1513,2022-10-30,20:48:00,S004,West,Ahmedabad,Member,Female,Clothing,148.04,10,74.02,1554.42,Credit Card,1480.4,5.0,74.02
INV-1514,2022-08-12,15:18:00,S002,East,Kolkata,Normal,Female,Sports,144.04,2,14.4,302.48,Credit Card,288.08,5.0,14.4
INV-1515,2022-08-25,18:45:00,S006,North,Delhi,Member,Male,Electronics,188.31,6,56.49,1186.35,Cash,1129.86,5.0,56.49
INV-1516,2022-03-09,20:57:00,S002,East,Patna,Normal,Female,Groceries,215.65,8,86.26,1811.46,Cash,1725.2,5.0,86.26
INV-1517,2022-06-06,17:16:00,S007,North,Delhi,Member,Male,Home Decor,26.28,2,2.63,55.19,E-wallet,52.56,5.0,2.63
INV-1518,2022-10-10,15:52:00,S004,West,Mumbai,Member,Female,Clothing,469.18,7,164.21,3448.47,Cash,3284.26,5.0,164.21
INV-1519,2022-02-18,20:07:00,S001,South,Hyderabad,Member,Female,Books,62.86,9,28.29,594.03,E-wallet,565.74,5.0,28.29
INV-1520,2022-03-03,21:31:00,S008,North,Delhi,Member,Male,Electronics,252.62,4,50.52,1061.0,Credit Card,1010.48,5.0,50.52
INV-1521,2022-03-27,09:54:00,S003,East,Bhubaneswar,Normal,Male,Electronics,172.46,8,68.98,1448.66,E-wallet,1379.68,5.0,68.98
INV-1522,2022-08-30,16:42:00,S002,South,Chennai,Member,Male,Sports,88.55,4,17.71,371.91,Cash,354.2,5.0,17.71
INV-1523,2022-06-20,11:39:00,S001,West,Pune,Normal,Female,Electronics,386.36,2,38.64,811.36,Credit Card,772.72,5.0,38.64
INV-1524,2022-08-08,12:27:00,S001,West,Pune,Normal,Male,Books,415.8,1,20.79,436.59,Cash,415.8,5.0,20.79
INV-1525,2022-11-15,18:21:00,S005,West,Mumbai,Member,Male,Sports,115.98,3,17.4,365.34,Cash,347.94,5.0,17.4
INV-1526,2022-08-11,18:48:00,S001,South,Hyderabad,Normal,Male,Groceries,334.12,2,33.41,701.65,Credit Card,668.24,5.0,33.41
INV-1527,2022-07-30,20:22:00,S007,South,Hyderabad,Normal,Male,Electronics,160.74,6,48.22,1012.66,Credit Card,964.44,5.0,48.22
INV-1528,2022-12-08,18:05:00,S004,South,Chennai,Normal,Male,Electronics,50.04,7,17.51,367.79,Cash,350.28,5.0,17.51
INV-1529,2022-03-19,10:47:00,S004,West,Mumbai,Member,Male,Groceries,449.47,7,157.31,3303.6,E-wallet,3146.29,5.0,157.31
INV-1530,2022-02-13,16:53:00,S007,West,Ahmedabad,Normal,Male,Books,111.26,1,5.56,116.82,E-wallet,111.26,5.0,5.56
INV-1531,2022-11-06,17:39:00,S005,North,Chandigarh,Member,Female,Electronics,211.58,1,10.58,222.16,E-wallet,211.58,5.0,10.58
INV-1532,2022-08-07,18:18:00,S001,South,Bangalore,Member,Male,Electronics,322.85,2,32.29,677.99,Cash,645.7,5.0,32.29
INV-1533,2022-06-27,10:30:00,S002,North,Lucknow,Member,Female,Books,12.12,7,4.24,89.08,Credit Card,84.84,5.0,4.24
INV-1534,2022-02-12,09:13:00,S007,South,Chennai,Member,Male,Groceries,229.39,5,57.35,1204.3,Credit Card,1146.95,5.0,57.35
INV-1535,2022-01-27,10:34:00,S010,North,Lucknow,Normal,Male,Electronics,463.34,10,231.67,4865.07,Cash,4633.4,5.0,231.67
INV-1536,2022-01-14,17:40:00,S005,East,Bhubaneswar,Normal,Female,Electronics,422.15,10,211.08,4432.58,Credit Card,4221.5,5.0,211.08
INV-1537,2022-04-01,20:00:00,S005,East,Patna,Normal,Female,Groceries,14.29,5,3.57,75.02,E-wallet,71.45,5.0,3.57
INV-1538,2022-01-26,19:29:00,S001,East,Patna,Normal,Female,Sports,387.42,10,193.71,4067.91,Credit Card,3874.2,5.0,193.71
INV-1539,2022-02-17,13:39:00,S008,South,Hyderabad,Normal,Male,Sports,290.6,9,130.77,2746.17,Credit Card,2615.4,5.0,130.77
INV-1540,2022-10-20,11:46:00,S009,East,Patna,Normal,Female,Electronics,51.04,9,22.97,482.33,E-wallet,459.36,5.0,22.97
INV-1541,2022-03-21,11:32:00,S008,West,Mumbai,Normal,Female,Clothing,142.2,9,63.99,1343.79,Credit Card,1279.8,5.0,63.99
INV-1542,2022-11-20,12:57:00,S003,South,Hyderabad,Member,Male,Clothing,305.19,6,91.56,1922.7,Credit Card,1831.14,5.0,91.56
INV-1543,2022-11-21,17:48:00,S003,West,Pune,Member,Female,Clothing,213.23,5,53.31,1119.46,E-wallet,1066.15,5.0,53.31
INV-1544,2022-02-18,16:16:00,S003,South,Chennai,Normal,Male,Books,77.15,6,23.15,486.05,Cash,462.9,5.0,23.15
INV-1545,2022-08-21,18:26:00,S003,South,Hyderabad,Normal,Male,Books,449.21,2,44.92,943.34,Credit Card,898.42,5.0,44.92
INV-1546,2022-12-21,21:44:00,S004,West,Mumbai,Member,Female,Electronics,42.47,7,14.86,312.15,Credit Card,297.29,5.0,14.86
INV-1547,2022-07-01,10:03:00,S005,East,Kolkata,Member,Female,Clothing,181.43,1,9.07,190.5,Credit Card,181.43,5.0,9.07
INV-1548,2022-03-18,16:57:00,S009,East,Kolkata,Member,Female,Groceries,185.87,4,37.17,780.65,E-wallet,743.48,5.0,37.17
INV-1549,2022-10-11,20:34:00,S010,West,Ahmedabad,Member,Female,Groceries,364.58,4,72.92,1531.24,Credit Card,1458.32,5.0,72.92
INV-1550,2022-10-13,10:40:00,S009,North,Lucknow,Normal,Female,Sports,42.92,7,15.02,315.46,Credit Card,300.44,5.0,15.02
INV-1551,2022-12-27,18:21:00,S008,East,Kolkata,Normal,Male,Books,315.01,3,47.25,992.28,Cash,945.03,5.0,47.25
INV-1552,2022-04-14,16:29:00,S010,South,Hyderabad,Normal,Female,Home Decor,145.49,2,14.55,305.53,Cash,290.98,5.0,14.55
INV-1553,2022-08-12,13:02:00,S002,North,Chandigarh,Normal,Female,Clothing,461.14,3,69.17,1452.59,Cash,1383.42,5.0,69.17
INV-1554,2022-08-03,21:47:00,S007,East,Bhubaneswar,Normal,Male,Clothing,69.29,4,13.86,291.02,Credit Card,277.16,5.0,13.86
INV-1555,2022-08-23,21:10:00,S003,East,Patna,Member,Male,Books,397.95,1,19.9,417.85,Credit Card,397.95,5.0,19.9
INV-1556,2022-10-25,18:44:00,S007,North,Delhi,Normal,Male,Clothing,419.25,6,125.78,2641.28,E-wallet,2515.5,5.0,125.78
INV-1557,2022-08-29,15:25:00,S006,East,Patna,Member,Male,Groceries,403.39,3,60.51,1270.68,Cash,1210.17,5.0,60.51
INV-1558,2022-10-26,13:45:00,S001,West,Ahmedabad,Member,Male,Books,244.63,7,85.62,1798.03,Credit Card,1712.41,5.0,85.62
INV-1559,2022-06-20,18:57:00,S005,West,Pune,Member,Female,Groceries,153.98,8,61.59,1293.43,Cash,1231.84,5.0,61.59
INV-1560,2022-04-28,19:37:00,S003,East,Bhubaneswar,Normal,Male,Electronics,181.9,10,90.95,1909.95,Cash,1819.0,5.0,90.95
INV-1561,2022-02-01,17:00:00,S009,South,Hyderabad,Normal,Female,Sports,86.17,1,4.31,90.48,Credit Card,86.17,5.0,4.31
INV-1562,2022-06-10,21:06:00,S002,East,Kolkata,Member,Male,Clothing,54.58,8,21.83,458.47,E-wallet,436.64,5.0,21.83
INV-1563,2022-08-15,09:17:00,S007,South,Bangalore,Member,Female,Clothing,62.01,10,31.01,651.11,Cash,620.1,5.0,31.01
INV-1564,2022-02-22,17:18:00,S003,East,Kolkata,Member,Female,Books,158.94,9,71.52,1501.98,Credit Card,1430.46,5.0,71.52
